"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.560566779E0,-9.530120850E0,3.579406738E-1,1.238998413E0,9.616987158E0
5.565541145E0,-9.339782715E0,3.280029297E-1,-1.011505127E-1,9.346087872E0
5.570546027E0,-9.544479370E0,5.458831787E-1,1.306030273E0,9.648875062E0
5.575550910E0,-9.917984009E0,2.543792725E-1,6.572113037E-1,9.942989606E0
5.580555793E0,-9.886856079E0,4.094085693E-1,-3.950500488E-2,9.895407983E0
5.585469123E0,-1.027172852E1,3.202209473E-1,1.717239380E0,1.041920627E1
5.590412971E0,-1.015141296E1,8.020019531E-2,1.484375000E-1,1.015281493E1
5.595387336E0,-9.930557251E0,4.267730713E-1,2.507934570E-1,9.942886901E0
5.600392219E0,-1.005145264E1,3.010711670E-1,9.732360840E-1,1.010294672E1
5.605397102E0,-9.850341797E0,3.734893799E-1,-6.332702637E-1,9.877740585E0
5.610401984E0,-9.737823486E0,6.482238770E-1,9.971923828E-1,9.810188229E0
5.615406867E0,-9.806655884E0,3.417663574E-1,5.536651611E-1,9.828216979E0
5.620411750E0,-9.619308472E0,5.177459717E-1,-7.601928711E-2,9.633531818E0
5.625416633E0,-9.639053345E0,5.476684570E-1,1.476623535E0,9.766867829E0
5.630421516E0,-9.659408569E0,3.088531494E-1,3.094482422E-1,9.669297927E0
5.635426399E0,-9.370910645E0,6.781616211E-1,4.698638916E-1,9.407159059E0
5.640431281E0,-9.624694824E0,4.614868164E-1,1.389236450E0,9.735383837E0
5.645436164E0,-9.349365234E0,5.123596191E-1,-1.508331299E-1,9.364608550E0
5.650441047E0,-9.312240601E0,7.541809082E-1,1.167770386E0,9.415428908E0
5.655445930E0,-9.434356689E0,4.435272217E-1,1.000778198E0,9.497650212E0
5.660450813E0,-9.154235840E0,6.183013916E-1,1.556396484E-2,9.175106139E0
5.665455695E0,-9.482833862E0,5.111694336E-1,1.474227905E0,9.610347557E0
5.670460578E0,-9.466079712E0,2.627563477E-1,-1.209106445E-1,9.470497632E0
5.675465461E0,-9.154830933E0,5.105590820E-1,4.453277588E-1,9.179864748E0
5.680470344E0,-9.294296265E0,3.663177490E-1,1.924942017E0,9.498606925E0
5.685475227E0,-8.977066040E0,4.459228516E-1,3.274078369E-1,8.994095717E0
5.690480109E0,-9.068038940E0,7.003021240E-1,1.314422607E0,9.189529916E0
5.695484992E0,-9.525329590E0,3.351898193E-1,1.238998413E0,9.611418890E0
5.700489875E0,-9.352355957E0,5.554504395E-1,-1.041412354E-1,9.369414738E0
5.705494758E0,-9.770736694E0,4.393310547E-1,1.182739258E0,9.851861726E0
5.710469123E0,-9.841964722E0,3.651123047E-1,1.179199219E-1,9.849440679E0
5.715474006E0,-9.580993652E0,7.888946533E-1,2.220611572E-1,9.615981765E0
5.720478889E0,-9.879074097E0,5.734100342E-1,1.467651367E0,1.000394445E1
5.725483772E0,-9.897033691E0,6.631927490E-1,8.439636230E-2,9.919587857E0
5.730488654E0,-1.012747192E1,7.332305908E-1,1.067214966E0,1.020991001E1
5.735463020E0,-1.005026245E1,4.537048340E-1,6.201019287E-1,1.007959076E1
5.740467902E0,-9.801269531E0,4.764404297E-1,-4.991912842E-1,9.825531632E0
5.745472785E0,-9.766540527E0,4.100036621E-1,1.232421875E0,9.852526608E0
5.750477668E0,-9.802459717E0,1.340789795E-1,3.094482422E-1,9.808259371E0
5.755452033E0,-9.653427124E0,4.058227539E-1,7.835083008E-1,9.693669718E0
5.760456916E0,-9.561843872E0,4.076080322E-1,1.774108887E0,9.733574106E0
5.765461799E0,-9.334991455E0,3.483581543E-1,1.723785400E-1,9.343079430E0
5.770466682E0,-9.169189453E0,6.835479736E-1,1.420959473E0,9.303784116E0
5.775471565E0,-9.158416748E0,4.082183838E-1,1.236007690E0,9.250456994E0
5.780476447E0,-9.096771240E0,5.524597168E-1,1.478424072E-1,9.114730721E0
5.785389777E0,-9.183563232E0,6.135101318E-1,1.620269775E0,9.345560576E0
5.790333625E0,-9.388259888E0,3.525390625E-1,5.171508789E-1,9.409099454E0
5.795307990E0,-9.465469360E0,6.063385010E-1,5.710144043E-1,9.502042625E0
5.800312873E0,-9.667190552E0,4.453277588E-1,1.396423340E0,9.777672940E0
5.805317756E0,-9.718658447E0,4.321594238E-1,-1.382598877E-1,9.729244553E0
5.810322639E0,-9.662994385E0,6.003417969E-1,8.511352539E-1,9.718966096E0
5.815327522E0,-9.724044800E0,3.465576172E-1,4.932098389E-1,9.742710372E0
5.820332404E0,-9.595962524E0,4.327545166E-1,-4.758453369E-1,9.617494582E0
5.825337287E0,-9.644439697E0,5.075683594E-1,1.000778198E0,9.709500487E0
5.830342170E0,-9.774322510E0,2.639617920E-1,-2.382202148E-1,9.780787556E0
5.835347053E0,-9.692932129E0,5.003814697E-1,-1.161193848E-1,9.706533809E0
5.840351936E0,-9.812042236E0,4.076080322E-1,9.475097656E-1,9.866108245E0
5.845356818E0,-9.782714844E0,3.112487793E-1,-3.381805420E-1,9.793505583E0
5.850361701E0,-9.573806763E0,5.267181396E-1,9.271545410E-1,9.633006980E0
5.855366584E0,-9.953292847E0,-1.017761230E-2,8.277893066E-1,9.987661248E0
5.860371467E0,-9.560638428E0,1.155242920E-1,3.591918945E-2,9.561403830E0
5.865376350E0,-9.796478271E0,1.436462402E-1,1.555038452E0,9.920169623E0
5.870381233E0,-9.695922852E0,-1.280822754E-1,8.002624512E-1,9.729735094E0
5.875386115E0,-9.512756348E0,1.789703369E-1,7.517852783E-1,9.544094761E0
5.880390998E0,-1.007180786E1,-6.643676758E-2,1.654998779E0,1.020709304E1
5.885395881E0,-9.819824219E0,-7.841491699E-2,2.657623291E-1,9.823732804E0
5.890400764E0,-9.873092651E0,9.815979004E-2,1.428146362E0,9.976331785E0
5.895405647E0,-1.004127502E1,-1.969299316E-1,1.334167480E0,1.013143565E1
5.900380012E0,-9.697708130E0,-4.669189453E-2,4.195861816E-1,9.706893204E0
5.905384895E0,-1.007121277E1,-1.173095703E-1,2.076965332E0,1.028381608E1
5.910389777E0,-9.611526489E0,-2.472076416E-1,1.080978394E0,9.675281255E0
5.915394660E0,-9.295486450E0,2.304382324E-1,1.419754028E0,9.406108208E0
5.920369026E0,-9.329605103E0,2.394104004E-2,2.060211182E0,9.554400800E0
5.925373908E0,-8.825027466E0,3.022613525E-1,5.841827393E-1,8.849505137E0
5.930378791E0,-8.991424561E0,4.243774414E-1,1.933319092E0,9.206711386E0
5.935353156E0,-9.212890625E0,1.011505127E-1,2.018905640E0,9.432049887E0
5.940358039E0,-8.810058594E0,3.896636963E-1,1.109710693E0,8.888218497E0
5.945362922E0,-9.169799805E0,3.782806396E-1,2.419937134E0,9.491281285E0
5.950367805E0,-9.151229858E0,2.651519775E-1,1.470642090E0,9.272437740E0
5.955372688E0,-8.937561035E0,5.530548096E-1,1.532287598E0,9.084809968E0
5.960347053E0,-9.220077515E0,3.471527100E-1,2.227798462E0,9.491755916E0
5.965351936E0,-8.965087891E0,4.908142090E-1,8.684997559E-1,9.020420794E0
5.970356818E0,-9.138076782E0,6.440429688E-1,1.962646484E0,9.368629561E0
5.975361701E0,-9.439132690E0,2.346343994E-1,1.813613892E0,9.614648959E0
5.980366584E0,-8.892059326E0,6.003417969E-1,9.080047607E-1,8.958437474E0
5.985279914E0,-9.077621460E0,5.566558838E-1,2.279876709E0,9.376082068E0
5.990223762E0,-9.033325195E0,3.776855469E-1,9.481048584E-1,9.090792775E0
5.995198127E0,-8.845382690E0,6.045379639E-1,7.942810059E-1,8.901524780E0
6.000203010E0,-9.139862061E0,3.914489746E-1,1.730407715E0,9.310457650E0
6.005207893E0,-8.841781616E0,4.483184814E-1,1.915435791E-1,8.855212056E0
6.010212776E0,-8.887878418E0,5.883789062E-1,1.181533813E0,8.985354454E0
6.015217658E0,-9.237426758E0,2.495880127E-1,1.039077759E0,9.299033814E0
6.020222541E0,-8.710098267E0,5.051727295E-1,-1.382598877E-1,8.725831026E0
6.025227424E0,-9.026733398E0,4.806365967E-1,1.210266113E0,9.120179354E0
6.030232307E0,-8.914215088E0,3.333892822E-1,-1.514282227E-1,8.921732430E0
6.035237190E0,-8.589202881E0,5.823822021E-1,-1.957244873E-1,8.611148775E0
6.040242072E0,-9.153030396E0,2.825164795E-1,1.017532349E0,9.213748046E0
6.045246955E0,-9.012374878E0,3.142395020E-1,-3.699035645E-1,9.025434951E0
6.050251838E0,-9.050079346E0,4.914093018E-1,6.607971191E-1,9.087467860E0
6.055256721E0,-9.476257324E0,1.233062744E-1,5.428924561E-1,9.492596564E0
6.060261604E0,-9.115921021E0,3.465576172E-1,-7.218475342E-1,9.151020823E0
6.065266486E0,-9.487030029E0,3.645172119E-1,9.265594482E-1,9.539136438E0
6.070271369E0,-9.604934692E0,3.530883789E-2,1.640014648E-1,9.606399619E0
6.075276252E0,-9.350555420E0,2.753295898E-1,2.088928223E-1,9.356940165E0
6.080281135E0,-9.831787109E0,-3.710937500E-2,1.352127075E0,9.924397337E0
6.085286018E0,-9.505584717E0,5.506896973E-2,-6.446380615E-1,9.527577427E0
6.090290901E0,-9.534912109E0,2.555847168E-1,5.871734619E-1,9.556392895E0
6.095295783E0,-9.755172729E0,-7.781982422E-3,7.224578857E-1,9.781891481E0
6.100300666E0,-9.472061157E0,2.208709717E-1,-1.191101074E-1,9.475384624E0
6.105275031E0,-1.003050232E1,1.376342773E-2,2.190093994E0,1.026682414E1
6.110279914E0,-1.062426758E1,-5.147552490E-1,2.337936401E0,1.089063732E1
6.115284797E0,-1.024359131E1,-9.217834473E-2,2.924514771E0,1.065328336E1
6.120289680E0,-1.015800476E1,-2.095031738E-2,2.897583008E0,1.056321385E1
6.125294563E0,-9.594757080E0,2.346343994E-1,-6.613922119E-1,9.620387538E0
6.130299445E0,-9.568420410E0,4.596862793E-1,5.566558838E-1,9.595615999E0
6.135273811E0,-9.929946899E0,-1.675415039E-2,1.304244995E0,1.001524743E1
6.140278693E0,-9.812042236E0,3.591918945E-2,1.125869751E0,9.876489545E0
6.145283576E0,-1.026335144E1,-6.164550781E-2,3.279464722E0,1.077474231E1
6.150288459E0,-9.944915771E0,-4.190063477E-2,1.702270508E0,1.008963975E1
6.155262824E0,-9.575012207E0,4.435272217E-1,1.131256104E0,9.651803745E0
6.160267707E0,-9.924560547E0,3.699035645E-1,1.783081055E0,1.009024820E1
6.165272590E0,-9.655212402E0,3.357849121E-1,2.938842773E-1,9.665518404E0
6.170277473E0,-9.831787109E0,4.584960938E-1,2.196685791E0,1.008462617E1
6.175251838E0,-1.012208557E1,-3.411865234E-2,2.072784424E0,1.033219317E1
6.180256721E0,-9.504379272E0,3.435668945E-1,5.787963867E-1,9.528182871E0
6.185170051E0,-9.754577637E0,4.195861816E-1,2.066787720E0,9.979952350E0
6.190144416E0,-9.382278442E0,4.495086670E-1,1.675415039E-2,9.393055281E0
6.195118781E0,-9.260772705E0,7.266387939E-1,1.759796143E-1,9.290903285E0
6.200123664E0,-9.832992554E0,4.519042969E-1,1.529891968E0,9.961552564E0
6.205128547E0,-9.535507202E0,4.949951172E-1,-1.580200195E-1,9.549653821E0
6.210133430E0,-9.731231689E0,6.368560791E-1,1.296463013E0,9.837848962E0
6.215138313E0,-9.907211304E0,3.453674316E-1,8.128356934E-1,9.946497692E0
6.220143195E0,-9.558853149E0,5.560607910E-1,-5.746154785E-1,9.592239576E0
6.225148078E0,-9.942520142E0,4.908142090E-1,1.398208618E0,1.005234265E1
6.230152961E0,-9.768341064E0,2.747344971E-1,-2.124786377E-1,9.774513459E0
6.235157844E0,-9.679763794E0,4.417266846E-1,-1.370697021E-1,9.690806864E0
6.240162727E0,-9.960479736E0,2.274475098E-1,1.065414429E0,1.001988008E1
6.245167609E0,-9.637863159E0,2.615661621E-1,-1.016342163E0,9.694832362E0
6.250172492E0,-9.875488281E0,4.435272217E-1,4.692687988E-1,9.896575084E0
6.255177375E0,-1.007121277E1,1.280822754E-1,3.914489746E-1,1.007963114E1
6.260182258E0,-9.551666260E0,3.615264893E-1,-5.997467041E-1,9.577302640E0
6.265187141E0,-1.002810669E1,2.914886475E-1,1.407196045E0,1.013055231E1
6.270192024E0,-9.916778564E0,2.693176270E-2,-5.746459961E-2,9.916981627E0
6.275196906E0,-9.762359619E0,2.394256592E-1,4.088134766E-1,9.773848701E0
6.280201789E0,-1.008856201E1,1.496887207E-2,1.662765503E0,1.022468076E1
6.285206672E0,-9.485824585E0,5.986022949E-2,-2.795257568E-1,9.490130977E0
6.290211555E0,-9.738418579E0,1.244964600E-1,1.363494873E0,9.834196157E0
6.295216438E0,-9.837173462E0,-1.598205566E-1,1.204284668E0,9.911903243E0
6.300190803E0,-9.156631470E0,1.292877197E-1,-7.122802734E-2,9.157821172E0
6.305195686E0,-9.614517212E0,5.625915527E-2,1.830368042E0,9.787356818E0
6.310200568E0,-9.573806763E0,-1.747741699E-1,4.854278564E-1,9.587698480E0
6.315205451E0,-9.384078979E0,9.336853027E-2,1.005569458E0,9.438263925E0
6.320210334E0,-9.652816772E0,-8.081054688E-2,2.301422119E0,9.923706251E0
6.325184699E0,-9.296081543E0,3.291320801E-2,2.926940918E-1,9.300746484E0
6.330189582E0,-9.493606567E0,2.046966553E-1,2.075775146E0,9.720046751E0
6.335194465E0,-9.711486816E0,-1.083374023E-1,1.939895630E0,9.903933978E0
6.340199348E0,-9.353546143E0,7.841491699E-2,5.309143066E-1,9.368929733E0
6.345204231E0,-9.831787109E0,3.530883789E-2,2.488769531E0,1.014195535E1
6.350178596E0,-9.525329590E0,-1.328735352E-1,9.870147705E-1,9.577252076E0
6.355183479E0,-9.285308838E0,1.843566895E-1,1.069610596E0,9.348530068E0
6.360188361E0,-9.704895020E0,-6.764221191E-2,2.137420654E0,9.937712507E0
6.365193244E0,-9.175186157E0,3.292083740E-1,2.472076416E-1,9.184417825E0
6.370198127E0,-9.335586548E0,4.758453369E-1,1.763931274E0,9.512678830E0
6.375172492E0,-9.560043335E0,2.214660645E-1,1.122283936E0,9.628239560E0
6.380177375E0,-9.216476440E0,5.656280518E-1,1.190185547E-3,9.233816897E0
6.385090705E0,-9.718063354E0,3.926544189E-1,2.115875244E0,9.953484862E0
6.390034553E0,-9.558853149E0,1.586151123E-1,4.542999268E-1,9.570957147E0
6.395008918E0,-9.624099731E0,2.591705322E-1,4.542999268E-1,9.638301377E0
6.400013801E0,-9.844360352E0,1.041412354E-1,1.744171143E0,9.998220297E0
6.405018684E0,-9.646835327E0,1.460418701E-1,-5.650329590E-1,9.664472169E0
6.410023567E0,-9.765945435E0,3.866577148E-1,8.553314209E-1,9.810952362E0
6.415028449E0,-9.950302124E0,1.298828125E-1,5.153503418E-1,9.964485329E0
6.420033332E0,-9.512161255E0,4.159851074E-1,-7.469940186E-1,9.550510741E0
6.425038215E0,-9.853332520E0,3.489532471E-1,1.368881226E0,9.954082877E0
6.430043098E0,-9.713272095E0,1.197052002E-1,-1.209106445E-1,9.714762144E0
6.435047981E0,-9.500793457E0,4.028320312E-1,4.130554199E-2,9.509419336E0
6.440052863E0,-9.832992554E0,1.867523193E-1,1.317413330E0,9.922610386E0
6.445057746E0,-9.486419678E0,2.669525146E-1,-7.272338867E-1,9.517998270E0
6.450062629E0,-9.575012207E0,4.561004639E-1,7.846984863E-1,9.617933152E0
6.455067512E0,-9.546875000E0,1.598205566E-1,5.925598145E-1,9.566582044E0
6.460072395E0,-9.045288086E0,3.890533447E-1,-6.344604492E-1,9.075854732E0
6.465077277E0,-9.566635132E0,3.004760742E-1,1.426940918E0,9.677135630E0
6.470082160E0,-9.354751587E0,1.520385742E-1,-1.736450195E-2,9.356003127E0
6.475087043E0,-9.109939575E0,4.207763672E-1,2.077026367E-1,9.122016893E0
6.480091926E0,-9.525924683E0,1.496429443E-1,1.344940186E0,9.621564227E0
6.485096809E0,-9.121902466E0,1.951293945E-1,-4.746551514E-1,9.136327358E0
6.490101692E0,-9.340377808E0,3.603210449E-1,1.332977295E0,9.441891617E0
6.495106574E0,-9.492416382E0,2.873229980E-2,1.331771851E0,9.585426990E0
6.500111457E0,-9.039306641E0,2.460021973E-1,6.285095215E-2,9.042871882E0
6.505116340E0,-9.504974365E0,2.190704346E-1,2.061401367E0,9.728407122E0
6.510121223E0,-9.261962891E0,-5.950927734E-4,5.147552490E-1,9.276256244E0
6.515095588E0,-9.232635498E0,1.550292969E-1,7.422027588E-1,9.263717248E0
6.520100471E0,-9.451110840E0,-5.566406250E-2,2.184707642E0,9.700491847E0
6.525105354E0,-8.780731201E0,4.548645020E-2,2.735443115E-1,8.785108761E0
6.530079719E0,-8.825027466E0,1.831512451E-1,1.793853760E0,9.007361737E0
6.535084602E0,-8.998001099E0,-9.097290039E-2,1.349136353E0,9.099036693E0
6.540089484E0,-8.608352661E0,1.663970947E-1,1.442565918E-1,8.611169113E0
6.545094367E0,-8.941741943E0,2.501983643E-1,2.211639404E0,9.214591530E0
6.550099250E0,-8.741836548E0,5.924987793E-2,5.111694336E-1,8.756969280E0
6.555073615E0,-8.734649658E0,2.663574219E-1,6.643981934E-1,8.763930390E0
6.560078498E0,-9.172180176E0,1.364746094E-1,2.190689087E0,9.431152272E0
6.565083381E0,-8.678375244E0,2.077026367E-1,2.394256592E-1,8.684161555E0
6.570088264E0,-9.038711548E0,3.465576172E-1,1.514938354E0,9.171338334E0
6.575062629E0,-9.187744141E0,1.023559570E-1,1.072601318E0,9.250707688E0
6.580067512E0,-8.708908081E0,3.824768066E-1,-2.585754395E-1,8.721136952E0
6.584980842E0,-9.246414185E0,3.561401367E-1,1.944091797E0,9.455289736E0
6.589924690E0,-8.975860596E0,1.903381348E-1,2.549896240E-1,8.981498859E0
6.594899055E0,-8.809463501E0,3.980407715E-1,3.986358643E-1,8.827456836E0
6.599903938E0,-9.351745605E0,1.999206543E-1,1.528701782E0,9.477976750E0
6.604908820E0,-8.902236938E0,3.184356689E-1,-7.864990234E-1,8.942583771E0
6.609913703E0,-8.949523926E0,4.949951172E-1,8.421630859E-1,9.002679453E0
6.614918586E0,-9.061462402E0,1.771697998E-1,4.387359619E-1,9.073807318E0
6.619923469E0,-9.121902466E0,1.556243896E-1,-8.972320557E-1,9.167243256E0
6.624928352E0,-1.015141296E1,-1.017608643E-1,1.373672485E0,1.024443832E1
6.629933234E0,-1.001374817E1,-3.238220215E-1,-3.280029297E-1,1.002435030E1
6.634938117E0,-1.011489868E1,-1.681976318E-1,2.035522461E-2,1.011631752E1
6.639943000E0,-1.065480042E1,-4.141998291E-1,1.413177490E0,1.075608683E1
6.644947883E0,-1.027172852E1,-4.082183838E-1,-7.487792969E-1,1.030707133E1
6.649952766E0,-1.078288269E1,-3.082580566E-1,1.021728516E0,1.083556696E1
6.654957649E0,-1.094270325E1,-5.111694336E-1,1.185134888E0,1.101855677E1
6.659962531E0,-1.012687683E1,-2.148742676E-1,-3.627166748E-1,1.013564841E1
6.664967414E0,-1.070507812E1,-2.717437744E-1,1.350326538E0,1.079332776E1
6.669972297E0,-1.033695984E1,-2.256469727E-1,-9.158325195E-2,1.033982798E1
6.674977180E0,-9.990997314E0,1.622009277E-1,1.466522217E-1,9.993389983E0
6.679982063E0,-1.036329651E1,4.370117188E-2,1.273712158E0,1.044136806E1
6.684986945E0,-9.732437134E0,1.807556152E-1,-6.063385010E-1,9.752981674E0
6.689991828E0,-9.645034790E0,4.662780762E-1,9.481048584E-1,9.702732304E0
6.694996711E0,-9.594757080E0,3.812713623E-1,9.271545410E-1,9.646986411E0
6.700001594E0,-8.984848022E0,7.314300537E-1,-6.679840088E-1,9.039285732E0
6.705006477E0,-9.282913208E0,8.014526367E-1,1.244384766E0,9.400175392E0
6.710011359E0,-8.953109741E0,7.344207764E-1,-1.304779053E-1,8.984128917E0
6.714985725E0,-9.058456421E0,9.127960205E-1,-3.309936523E-1,9.110345005E0
6.719990608E0,-9.275741577E0,7.440032959E-1,1.209671021E0,9.383827934E0
6.724995490E0,-8.921997070E0,7.493896484E-1,-1.220443726E0,9.036210459E0
6.729969856E0,-9.619903564E0,8.116302490E-1,1.460418701E-1,9.655185989E0
6.734974738E0,-9.552871704E0,6.745605469E-1,6.763610840E-1,9.600513218E0
6.739979621E0,-9.081802368E0,8.325805664E-1,-9.373321533E-1,9.167928677E0
6.744984504E0,-9.782104492E0,6.715698242E-1,9.044036865E-1,9.846751767E0
6.749989387E0,-9.777328491E0,4.680633545E-1,-2.214050293E-2,9.788550757E0
6.754963752E0,-9.638458252E0,6.925201416E-1,3.333892822E-1,9.669054247E0
6.759968635E0,-1.042135620E1,2.908935547E-1,1.398818970E0,1.051883923E1
6.764973518E0,-1.050036621E1,8.738708496E-2,-7.290344238E-1,1.052600676E1
6.769978401E0,-1.091337585E1,1.843566895E-1,9.858093262E-1,1.095936038E1
6.774983283E0,-1.128266907E1,-9.635925293E-2,1.268325806E0,1.135414271E1
6.779988166E0,-1.111627197E1,-7.901000977E-2,-7.404022217E-1,1.114118219E1
6.784870979E0,-1.137783813E1,6.703186035E-2,1.621475220E0,1.149299246E1
6.789814826E0,-1.085949707E1,9.516906738E-2,4.052124023E-1,1.086747123E1
6.794789192E0,-1.060691833E1,4.554901123E-1,-3.172302246E-1,1.062143224E1
6.799794074E0,-9.994598389E0,5.159454346E-1,1.429931641E0,1.010954505E1
6.804798957E0,-9.077621460E0,5.123596191E-1,-1.115097046E0,9.160194603E0
6.809803840E0,-9.456497192E0,3.914489746E-1,4.136047363E-1,9.473628678E0
6.814808723E0,-9.759368896E0,1.496887207E-2,1.166580200E0,9.828856225E0
6.819813606E0,-9.467269897E0,2.849121094E-1,-6.188964844E-1,9.491754689E0
6.824818488E0,-9.771926880E0,2.388153076E-1,1.517318726E0,9.891907997E0
6.829823371E0,-9.607330322E0,1.669921875E-1,-4.752502441E-1,9.620527278E0
6.834828254E0,-9.669586182E0,3.782806396E-1,-9.062042236E-1,9.719320926E0
6.839833137E0,-9.673767090E0,2.681579590E-1,1.201889038E0,9.751831400E0
6.844838020E0,-9.625885010E0,1.849517822E-1,-1.168975830E0,9.698369650E0
6.849842902E0,-9.877883911E0,2.585754395E-1,4.261627197E-1,9.890453300E0
6.854847785E0,-9.906600952E0,3.950500488E-2,9.888000488E-1,9.955904208E0
6.859852668E0,-9.667190552E0,3.669128418E-1,-1.034896851E0,9.729347855E0
6.864857551E0,-1.014662170E1,3.100433350E-1,1.097137451E0,1.021047352E1
6.869862434E0,-9.995788574E0,3.040618896E-1,-5.081634521E-1,1.001331478E1
6.874867317E0,-9.872497559E0,6.362609863E-1,-6.578063965E-1,9.914824524E0
6.879872199E0,-1.005863953E1,2.082977295E-1,1.644821167E0,1.019436382E1
6.884877082E0,-9.274536133E0,6.051330566E-1,-8.463439941E-1,9.332711538E0
6.889881965E0,-9.855728149E0,5.404968262E-1,6.578063965E-1,9.892432635E0
6.894886848E0,-1.011729431E1,2.561798096E-1,1.233016968E0,1.019537165E1
6.899891731E0,-9.544479370E0,7.128753662E-1,-6.901245117E-1,9.595913171E0
6.904896613E0,-1.000596619E1,4.177856445E-1,1.429931641E0,1.011625468E1
6.909901496E0,-9.676162720E0,4.423217773E-1,-8.738708496E-2,9.686661449E0
6.914875861E0,-9.621093750E0,6.631927490E-1,-7.063293457E-2,9.644182629E0
6.919880744E0,-1.004367065E1,2.513885498E-1,1.786071777E0,1.020434068E1
6.924885627E0,-9.661209106E0,4.273681641E-1,-4.381408691E-1,9.680577068E0
6.929890510E0,-9.744995117E0,4.297637939E-1,9.846191406E-1,9.804034965E0
6.934864875E0,-1.035252380E1,2.795257568E-1,1.186325073E0,1.042402278E1
6.939869758E0,-1.003050232E1,4.171905518E-1,-1.610107422E-1,1.004046559E1
6.944874641E0,-1.059074402E1,2.825164795E-1,1.569396973E0,1.071012051E1
6.949879524E0,-1.053448486E1,4.548645020E-2,1.736450195E-2,1.053459738E1
6.954853889E0,-1.033218384E1,1.795654297E-1,2.400207520E-1,1.033653117E1
6.959858772E0,-1.091456604E1,-1.484375000E-1,1.844131470E0,1.107025774E1
6.964863654E0,-1.035313416E1,-9.037780762E-2,-3.405761719E-1,1.035912869E1
6.969868537E0,-1.064521790E1,-2.932739258E-2,1.191116333E0,1.071168905E1
6.974842902E0,-1.067694092E1,-2.382202148E-1,1.120483398E0,1.073821676E1
6.979847785E0,-1.005085754E1,-8.738708496E-2,-6.919250488E-1,1.007502527E1
6.984761115E0,-1.075476074E1,-1.993103027E-1,1.388031006E0,1.084579335E1
6.989704963E0,-1.048660278E1,-2.178649902E-1,3.842620850E-1,1.049590208E1
6.994679328E0,-1.053208923E1,-9.756469727E-2,1.963195801E-1,1.053437060E1
6.999684211E0,-1.135270691E1,-4.159851074E-1,1.281494141E0,1.143237618E1
7.004689094E0,-1.077569580E1,-2.986755371E-1,-1.129470825E0,1.083884364E1
7.009693977E0,-1.124137878E1,-1.873474121E-1,1.107330322E-1,1.124348513E1
7.014698859E0,-1.125753784E1,-3.016662598E-1,-4.129943848E-1,1.126914926E1
7.019703742E0,-1.044470215E1,-1.448516846E-1,-1.438919067E0,1.054434792E1
